,source_id,plume_lat,plume_lon,candidate_id,date,time,qplume,sigma_qplume,active_flair_detected,inactive_flair_detected
2582,P00666,31.936181,-103.04848,GAO20191023t170505p0000-D,2019-10-23,17:05:05,237.975044,81.4890975,False,False
2583,P00666,31.937599,-103.04898,GAO20191023t170505p0000-E,2019-10-23,17:05:05,179.400823,54.5952307,False,False
2584,P00664,31.9389628,-103.04177,GAO20191023t170505p0000-F,2019-10-23,17:05:05,55.7103736,13.3346877,False,False
2585,P01481,31.944951,-103.04417,GAO20191023t170505p0000-G,2019-10-23,17:05:05,173.159974,53.3165353,False,False
2586,P00662,31.943839,-103.03667,GAO20191023t170505p0000-H,2019-10-23,17:05:05,152.642115,55.3420801,False,False
2587,P00154,31.933268,-103.03213,GAO20191023t170505p0000-I,2019-10-23,17:05:05,464.698619,215.576784,False,False
2588,P01482,31.946621,-103.015,GAO20191023t170505p0000-J,2019-10-23,17:05:05,327.401334,175.201697,False,False
2589,P01483,31.946876,-103.01152,GAO20191023t170505p0000-K,2019-10-23,17:05:05,323.629373,138.526393,False,False
2590,P00667,31.935619,-103.04818,GAO20191023t170505p0000-L,2019-10-23,17:05:05,168.852058,48.6137703,False,False
2591,P01484,31.9151895,-103.04075,GAO20191023t171802p0000-A,2019-10-23,17:18:02,60.8462929,35.9251387,False,False
2592,P00661,31.926574,-103.03699,GAO20191023t171802p0000-B,2019-10-23,17:18:02,158.712375,45.906903,False,False
2593,P01485,31.921081,-103.0241,GAO20191023t171802p0000-C,2019-10-23,17:18:02,330.520859,89.2951159,False,False
2594,P01486,31.9360922,-103.01029,GAO20191023t171802p0000-D,2019-10-23,17:18:02,139.089351,41.2889975,False,False
2595,P01482,31.946718,-103.01518,GAO20191023t171802p0000-E,2019-10-23,17:18:02,201.601936,64.6127893,False,False
2596,P01483,31.946965,-103.01196,GAO20191023t171802p0000-F,2019-10-23,17:18:02,290.460021,101.917968,False,False
2597,P01487,31.949646,-102.96838,GAO20191023t171802p0000-G,2019-10-23,17:18:02,200.28365,54.4264583,False,False
2598,P00154,31.933295,-103.0323,GAO20191023t171802p0000-H,2019-10-23,17:18:02,285.168668,125.292207,False,False
2599,P01488,31.9281179,-102.96807,GAO20191023t173308p0000-A,2019-10-23,17:33:08,249.098717,67.6059929,False,False
2600,P00884,31.904606,-103.03968,GAO20191023t173308p0000-B,2019-10-23,17:33:08,338.039767,103.386364,False,False
2601,P01489,31.880917,-103.07988,GAO20191023t173308p0000-C,2019-10-23,17:33:08,60.1547258,25.3998295,False,False
2602,P01490,31.764071,-103.28452,GAO20191023t173308p0000-D,2019-10-23,17:33:08,72.5950487,41.3317909,False,False
2603,P00492,31.658091,-103.40015,GAO20191023t174556p0000-A,2019-10-23,17:45:56,122.730204,43.1499197,False,False
2604,P00479,31.733881,-103.2825,GAO20191023t174556p0000-B,2019-10-23,17:45:56,148.657629,65.084021,False,False
2605,P01491,31.911347,-102.96419,GAO20191023t174556p0000-C,2019-10-23,17:45:56,82.514462,46.7955388,False,False
2606,P01492,31.884765,-103.00452,GAO20191023t174556p0000-D,2019-10-23,17:45:56,258.935078,62.5477129,False,False
2607,P01493,31.9258526,-102.94166,GAO20191023t174556p0000-E,2019-10-23,17:45:56,113.500886,29.9148077,False,False
2608,P01494,31.926249,-102.9466,GAO20191023t174556p0000-F,2019-10-23,17:45:56,141.408885,55.2102216,False,False
2609,P01495,31.8835944,-102.95548,GAO20191023t180055p0000-A,2019-10-23,18:00:55,118.534271,42.3829482,False,False
2610,P01496,31.850656,-103.01191,GAO20191023t180055p0000-B,2019-10-23,18:00:55,179.853,55.7268982,False,False
2611,P01497,31.786684,-103.12244,GAO20191023t180055p0000-C,2019-10-23,18:00:55,135.41641,79.9744188,False,False
2612,P01498,31.755191,-103.20869,GAO20191023t180055p0000-D,2019-10-23,18:00:55,91.9156232,41.6455501,False,False
2613,P01499,31.68086,-103.33074,GAO20191023t180055p0000-E,2019-10-23,18:00:55,257.632045,114.020655,False,False
2614,P01495,31.883537,-102.95562,GAO20191023t181324p0000-A,2019-10-23,18:13:24,126.159005,25.8445429,False,False
2615,P01500,31.841425,-102.99758,GAO20191023t181324p0000-B,2019-10-23,18:13:24,103.595987,19.6585487,False,False
2616,P00971,31.787844,-103.08633,GAO20191023t181324p0000-C,2019-10-23,18:13:24,142.013044,47.2684384,False,False
2617,P01497,31.786859,-103.12278,GAO20191023t181324p0000-D,2019-10-23,18:13:24,110.056512,35.8513204,False,False
2618,P00972,31.772387,-103.07065,GAO20191023t182826p0000-A,2019-10-23,18:28:26,205.346242,56.4061338,False,False
2619,P01501,31.678966,-103.21238,GAO20191023t182826p0000-B,2019-10-23,18:28:26,400.133419,169.84572,False,False
2620,P01502,31.651923,-103.29565,GAO20191023t182826p0000-C,2019-10-23,18:28:26,58.2337671,27.9089253,False,False
2621,P01501,31.678779,-103.21274,GAO20191023t184042p0000-A,2019-10-23,18:40:42,513.088029,243.663092,False,False
2622,P01503,31.738383,-103.10895,GAO20191023t184042p0000-B,2019-10-23,18:40:42,201.321569,93.239526,False,False
2623,P01504,31.756998,-103.07298,GAO20191023t184042p0000-C,2019-10-23,18:40:42,242.639899,68.7209461,False,False
2624,P00970,31.798478,-102.98223,GAO20191023t184042p0000-D,2019-10-23,18:40:42,124.844563,73.9411718,False,False
2625,P01505,31.925747,-102.74579,GAO20191023t184042p0000-E,2019-10-23,18:40:42,236.121196,49.8986533,False,False
2626,P01506,31.732531,-103.09333,GAO20191023t184042p0000-F,2019-10-23,18:40:42,381.033725,119.608118,False,False
2627,P01507,31.9260187,-102.73525,GAO20191023t185601p0000-A,2019-10-23,18:56:01,318.117948,79.1458838,False,False
2628,P01508,31.929266,-102.74759,GAO20191023t185601p0000-B,2019-10-23,18:56:01,175.857053,61.2159628,False,False
2629,P01505,31.9256719,-102.74617,GAO20191023t185601p0000-C,2019-10-23,18:56:01,84.9270747,52.8484231,False,False
2630,P01509,31.914065,-102.74515,GAO20191023t185601p0000-D,2019-10-23,18:56:01,346.365702,114.712888,False,False
2631,P01510,31.8909307,-102.78305,GAO20191023t185601p0000-E,2019-10-23,18:56:01,124.143152,38.1489014,False,False
2632,P01511,31.562734,-103.31468,GAO20191023t190806p0000-A,2019-10-23,19:08:06,87.2543112,35.6219535,False,False
2633,P01512,31.643852,-103.15159,GAO20191023t190806p0000-B,2019-10-23,19:08:06,74.0749639,30.93383,False,False
2634,P01513,31.760801,-102.95392,GAO20191023t190806p0000-C,2019-10-23,19:08:06,68.530924,16.4425796,False,False
2635,P01514,31.577028,-103.26399,GAO20191023t190806p0000-D,2019-10-23,19:08:06,55.3094651,22.0001339,False,False
2636,P01515,31.758507,-102.94863,GAO20191023t192246p0000-A,2019-10-23,19:22:46,169.814595,43.8804437,False,False
2637,P01512,31.644076,-103.15134,GAO20191023t192246p0000-B,2019-10-23,19:22:46,194.003466,69.9422808,False,False
2638,P01514,31.577044,-103.26393,GAO20191023t192246p0000-C,2019-10-23,19:22:46,61.9113411,26.513652,False,False
2639,P01516,31.557407,-103.29039,GAO20191023t192246p0000-D,2019-10-23,19:22:46,335.464204,75.8569206,False,False
2640,P01517,31.570419,-103.23421,GAO20191025t145210p0000-A,2019-10-25,14:52:10,552.073083,162.363569,False,False
2641,P01518,31.467947,-103.415,GAO20191025t145210p0000-B,2019-10-25,14:52:10,927.143389,348.048157,False,False
2642,P01519,31.707099,-102.96442,GAO20191025t145210p0000-C,2019-10-25,14:52:10,692.620052,367.559045,False,False
2643,P01520,31.720458,-102.94314,GAO20191025t145210p0000-D,2019-10-25,14:52:10,484.516218,268.836092,False,False
2644,P01521,31.616818,-103.14183,GAO20191025t145210p0000-E,2019-10-25,14:52:10,1771.51998,653.014253,True,False
2645,P01522,31.332082,-103.61873,GAO20191025t145210p0001-A,2019-10-25,14:52:10,1067.32931,550.591381,True,False
2646,P01523,31.320058,-103.65794,GAO20191025t145210p0001-B,2019-10-25,14:52:10,620.820505,244.789895,False,False
2647,P01524,31.319575,-103.65407,GAO20191025t145210p0001-C,2019-10-25,14:52:10,316.94327,116.480275,False,False
2648,P01525,31.351118,-103.65935,GAO20191025t152235p0000-A,2019-10-25,15:22:35,299.393683,53.5946955,False,False
2649,P01526,31.478778,-103.4226,GAO20191025t152235p0000-B,2019-10-25,15:22:35,808.583011,219.768865,False,False
2650,P01527,31.508069,-103.35846,GAO20191025t152235p0000-C,2019-10-25,15:22:35,290.86317,155.038524,False,False
2651,P01517,31.570254,-103.23409,GAO20191025t152235p0000-D,2019-10-25,15:22:35,285.163611,24.7113571,False,False
2652,P01528,31.53783,-103.30525,GAO20191025t152235p0000-E,2019-10-25,15:22:35,822.539784,188.650046,False,False
2653,P01529,31.540129,-103.30821,GAO20191025t152235p0000-F,2019-10-25,15:22:35,646.801704,287.069505,False,False
2654,P01516,31.557163,-103.29037,GAO20191025t152235p0000-G,2019-10-25,15:22:35,668.938298,274.024718,False,False
